codigo_ibge,microrregiao,atividade,descricao,grupo_vab,variavel_sidra,ano,vab_micro_mil_reais,vab_sc_mil_reais,vab_brasil_mil_reais,peso_micro_brasil,peso_micro_sc,peso_sc_brasil
42006,Canoinhas,2500,"Fabricação de produtos de metal, exceto máquinas e equipamentos",industria,517,2015,1482542.0,60267845.0,1160787000.0,0.0012771869429964325,0.02459922036369477,0.05191981388489016
42006,Canoinhas,2600,"Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",industria,517,2015,1482542.0,60267845.0,1160787000.0,0.0012771869429964325,0.02459922036369477,0.05191981388489016
42006,Canoinhas,2700,Fabricação de máquinas e equipamentos elétricos,industria,517,2015,1482542.0,60267845.0,1160787000.0,0.0012771869429964325,0.02459922036369477,0.05191981388489016
42006,Canoinhas,2800,Fabricação de máquinas e equipamentos mecânicos,industria,517,2015,1482542.0,60267845.0,1160787000.0,0.0012771869429964325,0.02459922036369477,0.05191981388489016
42006,Canoinhas,2991,"Fabricação de automóveis, caminhões e ônibus, exceto peças",industria,517,2015,1482542.0,60267845.0,1160787000.0,0.0012771869429964325,0.02459922036369477,0.05191981388489016
42006,Canoinhas,2992,Fabricação de peças e acessórios para veículos automotores,industria,517,2015,1482542.0,60267845.0,1160787000.0,0.0012771869429964325,0.02459922036369477,0.05191981388489016
42006,Canoinhas,3000,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",industria,517,2015,1482542.0,60267845.0,1160787000.0,0.0012771869429964325,0.02459922036369477,0.05191981388489016
42006,Canoinhas,3180,Fabricação de móveis e de produtos de indústrias diversas,industria,517,2015,1482542.0,60267845.0,1160787000.0,0.0012771869429964325,0.02459922036369477,0.05191981388489016
42006,Canoinhas,3300,"Manutenção, reparação e instalação de máquinas e equipamentos",industria,517,2015,1482542.0,60267845.0,1160787000.0,0.0012771869429964325,0.02459922036369477,0.05191981388489016
42006,Canoinhas,3500,"Energia elétrica, gás natural e outras utilidades",industria,517,2015,1482542.0,60267845.0,1160787000.0,0.0012771869429964325,0.02459922036369477,0.05191981388489016
42006,Canoinhas,3680,"Água, esgoto e gestão de resíduos",industria,517,2015,1482542.0,60267845.0,1160787000.0,0.0012771869429964325,0.02459922036369477,0.05191981388489016
42006,Canoinhas,4180,Construção,industria,517,2015,1482542.0,60267845.0,1160787000.0,0.0012771869429964325,0.02459922036369477,0.05191981388489016
42006,Canoinhas,4580,Comércio por atacado e varejo,servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,4900,Transporte terrestre,servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,5000,Transporte aquaviário,servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,5100,Transporte aéreo,servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,5280,"Armazenamento, atividades auxiliares dos transportes e correio",servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,5500,Alojamento,servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,5600,Alimentação,servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,5800,Edição e edição integrada à impressão,servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,5980,"Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,6100,Telecomunicações,servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,6280,Desenvolvimento de sistemas e outros serviços de informação,servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,6480,"Intermediação financeira, seguros e previdência complementar",servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,6800,Atividades imobiliárias,servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,6980,"Atividades jurídicas, contábeis, consultoria e sedes de empresas ",servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,7180,"Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,7380,"Outras atividades profissionais, científicas e técnicas",servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,7700,Aluguéis não imobiliários e gestão de ativos de propriedade intelectual,servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,7880,Outras atividades administrativas e serviços complementares,servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,8000,"Atividades de vigilância, segurança e investigação",servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,8400,"Administração pública, defesa e seguridade social",administracao_publica,525,2015,970685.0,28534686.0,885587000.0,0.0010960921964753322,0.03401772144960698,0.03222121146764801
42006,Canoinhas,8591,Educação pública,administracao_publica,525,2015,970685.0,28534686.0,885587000.0,0.0010960921964753322,0.03401772144960698,0.03222121146764801
42006,Canoinhas,8592,Educação privada,servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,8691,Saúde pública,administracao_publica,525,2015,970685.0,28534686.0,885587000.0,0.0010960921964753322,0.03401772144960698,0.03222121146764801
42006,Canoinhas,8692,Saúde privada,servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,9080,"Atividades artísticas, criativas e de espetáculos",servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,9480,Organizações associativas e outros serviços pessoais,servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42006,Canoinhas,9700,Serviços domésticos,servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0007979117694526113,0.020983667446936256,0.03802537242216499
42007,São Bento do Sul,0191,"Agricultura, inclusive o apoio à agricultura e a pós-colheita",agropecuaria,513,2015,162999.0,12485693.0,258967000.0,0.0006294199647059278,0.013054862072934197,0.04821345190699974
42007,São Bento do Sul,0192,"Pecuária, inclusive o apoio à pecuária",agropecuaria,513,2015,162999.0,12485693.0,258967000.0,0.0006294199647059278,0.013054862072934197,0.04821345190699974
42007,São Bento do Sul,0280,Produção florestal; pesca e aquicultura,agropecuaria,513,2015,162999.0,12485693.0,258967000.0,0.0006294199647059278,0.013054862072934197,0.04821345190699974
42007,São Bento do Sul,0580,Extração de carvão mineral e de minerais não metálicos,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,0680,"Extração de petróleo e gás, inclusive as atividades de apoio",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,0791,"Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,0792,"Extração de minerais metálicos não ferrosos, inclusive beneficiamentos",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,1091,"Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,1092,Fabricação e refino de açúcar,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,1093,Outros produtos alimentares,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,1100,Fabricação de bebidas,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,1200,Fabricação de produtos do fumo,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,1300,Fabricação de produtos têxteis,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,1400,Confecção de artefatos do vestuário e acessórios,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,1500,Fabricação de calçados e de artefatos de couro,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,1600,Fabricação de produtos da madeira,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,1700,"Fabricação de celulose, papel e produtos de papel",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,1800,Impressão e reprodução de gravações,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,1991,Refino de petróleo e coquerias,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,1992,Fabricação de biocombustíveis,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,2091,"Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,2092,"Fabricação de defensivos, desinfestantes, tintas e químicos diversos",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,2093,"Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,2100,Fabricação de produtos farmoquímicos e farmacêuticos,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,2200,Fabricação de produtos de borracha e de material plástico,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,2300,Fabricação de produtos de minerais não metálicos,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,2491,"Produção de ferro gusa/ferroligas, siderurgia e tubos de aço sem costura",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,2492,Metalurgia de metais não ferosos e a fundição de metais,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,2500,"Fabricação de produtos de metal, exceto máquinas e equipamentos",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,2600,"Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,2700,Fabricação de máquinas e equipamentos elétricos,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,2800,Fabricação de máquinas e equipamentos mecânicos,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,2991,"Fabricação de automóveis, caminhões e ônibus, exceto peças",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,2992,Fabricação de peças e acessórios para veículos automotores,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,3000,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,3180,Fabricação de móveis e de produtos de indústrias diversas,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,3300,"Manutenção, reparação e instalação de máquinas e equipamentos",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,3500,"Energia elétrica, gás natural e outras utilidades",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,3680,"Água, esgoto e gestão de resíduos",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,4180,Construção,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0013154911280019504,0.025336976956783504,0.05191981388489016
42007,São Bento do Sul,4580,Comércio por atacado e varejo,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,4900,Transporte terrestre,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,5000,Transporte aquaviário,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,5100,Transporte aéreo,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,5280,"Armazenamento, atividades auxiliares dos transportes e correio",servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,5500,Alojamento,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,5600,Alimentação,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,5800,Edição e edição integrada à impressão,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,5980,"Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,6100,Telecomunicações,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,6280,Desenvolvimento de sistemas e outros serviços de informação,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,6480,"Intermediação financeira, seguros e previdência complementar",servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,6800,Atividades imobiliárias,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,6980,"Atividades jurídicas, contábeis, consultoria e sedes de empresas ",servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,7180,"Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,7380,"Outras atividades profissionais, científicas e técnicas",servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,7700,Aluguéis não imobiliários e gestão de ativos de propriedade intelectual,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,7880,Outras atividades administrativas e serviços complementares,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,8000,"Atividades de vigilância, segurança e investigação",servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,8400,"Administração pública, defesa e seguridade social",administracao_publica,525,2015,565703.0,28534686.0,885587000.0,0.0006387887356070042,0.019825099880194933,0.03222121146764801
42007,São Bento do Sul,8591,Educação pública,administracao_publica,525,2015,565703.0,28534686.0,885587000.0,0.0006387887356070042,0.019825099880194933,0.03222121146764801
42007,São Bento do Sul,8592,Educação privada,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,8691,Saúde pública,administracao_publica,525,2015,565703.0,28534686.0,885587000.0,0.0006387887356070042,0.019825099880194933,0.03222121146764801
42007,São Bento do Sul,8692,Saúde privada,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,9080,"Atividades artísticas, criativas e de espetáculos",servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,9480,Organizações associativas e outros serviços pessoais,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42007,São Bento do Sul,9700,Serviços domésticos,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.000500111919614351,0.013152058421992881,0.03802537242216499
42008,Joinville,0191,"Agricultura, inclusive o apoio à agricultura e a pós-colheita",agropecuaria,513,2015,372391.0,12485693.0,258967000.0,0.0014379863071356583,0.02982541697925778,0.04821345190699974
42008,Joinville,0192,"Pecuária, inclusive o apoio à pecuária",agropecuaria,513,2015,372391.0,12485693.0,258967000.0,0.0014379863071356583,0.02982541697925778,0.04821345190699974
42008,Joinville,0280,Produção florestal; pesca e aquicultura,agropecuaria,513,2015,372391.0,12485693.0,258967000.0,0.0014379863071356583,0.02982541697925778,0.04821345190699974
42008,Joinville,0580,Extração de carvão mineral e de minerais não metálicos,industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,0680,"Extração de petróleo e gás, inclusive as atividades de apoio",industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,0791,"Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,0792,"Extração de minerais metálicos não ferrosos, inclusive beneficiamentos",industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,1091,"Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,1092,Fabricação e refino de açúcar,industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,1093,Outros produtos alimentares,industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,1100,Fabricação de bebidas,industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,1200,Fabricação de produtos do fumo,industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,1300,Fabricação de produtos têxteis,industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,1400,Confecção de artefatos do vestuário e acessórios,industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,1500,Fabricação de calçados e de artefatos de couro,industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,1600,Fabricação de produtos da madeira,industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,1700,"Fabricação de celulose, papel e produtos de papel",industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,1800,Impressão e reprodução de gravações,industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,1991,Refino de petróleo e coquerias,industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,1992,Fabricação de biocombustíveis,industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,2091,"Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,2092,"Fabricação de defensivos, desinfestantes, tintas e químicos diversos",industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,2093,"Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,2100,Fabricação de produtos farmoquímicos e farmacêuticos,industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,2200,Fabricação de produtos de borracha e de material plástico,industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,2300,Fabricação de produtos de minerais não metálicos,industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,2491,"Produção de ferro gusa/ferroligas, siderurgia e tubos de aço sem costura",industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,2492,Metalurgia de metais não ferosos e a fundição de metais,industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,2500,"Fabricação de produtos de metal, exceto máquinas e equipamentos",industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,2600,"Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,2700,Fabricação de máquinas e equipamentos elétricos,industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,2800,Fabricação de máquinas e equipamentos mecânicos,industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,2991,"Fabricação de automóveis, caminhões e ônibus, exceto peças",industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,2992,Fabricação de peças e acessórios para veículos automotores,industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,3000,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,3180,Fabricação de móveis e de produtos de indústrias diversas,industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,3300,"Manutenção, reparação e instalação de máquinas e equipamentos",industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,3500,"Energia elétrica, gás natural e outras utilidades",industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,3680,"Água, esgoto e gestão de resíduos",industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,4180,Construção,industria,517,2015,14139117.0,60267845.0,1160787000.0,0.012180630038068999,0.2346046552684935,0.05191981388489016
42008,Joinville,4580,Comércio por atacado e varejo,servicos,6575,2015,17723369.0,108382198.0,2850260000.0,0.0062181586942945555,0.1635265691880506,0.03802537242216499
42008,Joinville,4900,Transporte terrestre,servicos,6575,2015,17723369.0,108382198.0,2850260000.0,0.0062181586942945555,0.1635265691880506,0.03802537242216499
42008,Joinville,5000,Transporte aquaviário,servicos,6575,2015,17723369.0,108382198.0,2850260000.0,0.0062181586942945555,0.1635265691880506,0.03802537242216499
42008,Joinville,5100,Transporte aéreo,servicos,6575,2015,17723369.0,108382198.0,2850260000.0,0.0062181586942945555,0.1635265691880506,0.03802537242216499
42008,Joinville,5280,"Armazenamento, atividades auxiliares dos transportes e correio",servicos,6575,2015,17723369.0,108382198.0,2850260000.0,0.0062181586942945555,0.1635265691880506,0.03802537242216499
42008,Joinville,5500,Alojamento,servicos,6575,2015,17723369.0,108382198.0,2850260000.0,0.0062181586942945555,0.1635265691880506,0.03802537242216499
42008,Joinville,5600,Alimentação,servicos,6575,2015,17723369.0,108382198.0,2850260000.0,0.0062181586942945555,0.1635265691880506,0.03802537242216499
42008,Joinville,5800,Edição e edição integrada à impressão,servicos,6575,2015,17723369.0,108382198.0,2850260000.0,0.0062181586942945555,0.1635265691880506,0.03802537242216499
42008,Joinville,5980,"Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",servicos,6575,2015,17723369.0,108382198.0,2850260000.0,0.0062181586942945555,0.1635265691880506,0.03802537242216499
42008,Joinville,6100,Telecomunicações,servicos,6575,2015,17723369.0,108382198.0,2850260000.0,0.0062181586942945555,0.1635265691880506,0.03802537242216499
42008,Joinville,6280,Desenvolvimento de sistemas e outros serviços de informação,servicos,6575,2015,17723369.0,108382198.0,2850260000.0,0.0062181586942945555,0.1635265691880506,0.03802537242216499
